Repo Name,Title,Comments,URL,Date Created,Date Closed,State,Type,Days to Close
epiverse-trace.github.io,"Add bullet point to acknowledge reviewers",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/148,2023-11-24T14:05:00Z,2023-11-26T11:26:56Z,closed,Pull Request,1
epiverse-trace.github.io,"Add acknowledgements to published post",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/147,2023-11-24T11:38:57Z,2023-11-24T13:38:41Z,closed,Pull Request,0
epiverse-trace.github.io,"Add bullet in PR checklist to acknowledge reviewers of blogposts",1,https://github.com/epiverse-trace/epiverse-trace.github.io/issues/146,2023-11-24T11:07:10Z,2023-11-26T11:26:57Z,closed,Issue,2
epiverse-trace.github.io,"Automated release blog post",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/145,2023-11-22T23:35:37Z,2023-11-23T12:28:34Z,closed,Pull Request,0
epiverse-trace.github.io,"Bnmking2",1,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/144,2023-11-22T14:33:09Z,2023-11-22T14:33:45Z,closed,Pull Request,0
epiverse-trace.github.io,"Add title to landing page to avoid picking up comments from other pages",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/142,2023-11-20T15:40:58Z,2023-11-22T15:30:09Z,closed,Pull Request,1
epiverse-trace.github.io,"Use epiverse theme",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/141,2023-11-20T14:33:05Z,2023-11-20T14:36:20Z,closed,Pull Request,0
epiverse-trace.github.io,"Add GITHUB_PAT to release post workflow",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/138,2023-11-14T08:21:02Z,2023-12-11T10:17:01Z,closed,Pull Request,27
epiverse-trace.github.io,"Blog post for major (or minor) releases only",4,https://github.com/epiverse-trace/epiverse-trace.github.io/issues/135,2023-11-10T17:27:35Z,null,open,Issue,N/A
epiverse-trace.github.io,"Considerations for performant and developer-friendly epidemic modelling",2,https://github.com/epiverse-trace/epiverse-trace.github.io/issues/134,2023-11-09T11:45:25Z,null,open,Issue,N/A
epiverse-trace.github.io,"Randomise wording of release posts",2,https://github.com/epiverse-trace/epiverse-trace.github.io/issues/132,2023-11-07T16:22:51Z,null,open,Issue,N/A
epiverse-trace.github.io,"Fix grammar in release posts",1,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/131,2023-11-07T15:38:10Z,2023-11-07T16:45:39Z,closed,Pull Request,0
epiverse-trace.github.io,"Fix typo",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/130,2023-11-07T12:29:51Z,2023-11-07T12:38:15Z,closed,Pull Request,0
epiverse-trace.github.io,"Automated release blog post",1,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/129,2023-11-06T23:35:49Z,2023-11-07T12:13:44Z,closed,Pull Request,0
epiverse-trace.github.io,"Add package descriptions",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/127,2023-11-01T10:43:51Z,2023-11-02T08:38:13Z,closed,Pull Request,0
epiverse-trace.github.io,"Add step to test render on PRs",0,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/126,2023-10-30T09:18:29Z,2023-10-30T11:18:31Z,closed,Pull Request,0
epiverse-trace.github.io,"Add blog post on for vs apply",6,https://github.com/epiverse-trace/epiverse-trace.github.io/pull/125,2023-10-23T14:17:41Z,2023-11-02T15:21:16Z,closed,Pull Request,10
epiverse-trace.r-universe.dev,"Add simulist",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/13,2024-01-08T17:07:26Z,2024-01-08T17:19:53Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Add epidemics",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/12,2023-10-24T15:19:40Z,2023-10-24T15:21:43Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Add superspreading",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/11,2023-09-25T15:26:50Z,2023-09-25T15:31:04Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Mention new lifecycle inclusion policy in README",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/10,2023-07-27T16:02:03Z,2023-07-27T16:05:43Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Include only stable packages in r-universe",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/9,2023-07-27T13:41:12Z,2023-07-27T13:45:47Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Clarify package lifecycle threshold for inclusion in r-universe",1,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/issues/8,2023-07-20T11:10:38Z,2023-07-27T13:45:48Z,closed,Issue,7
epiverse-trace.r-universe.dev,"Rename cfr, add epidemics and scenarios",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/7,2023-07-13T09:33:52Z,2023-07-17T11:00:48Z,closed,Pull Request,4
epiverse-trace.r-universe.dev,"Add serofoi package",1,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/6,2023-05-23T20:39:34Z,2023-05-23T20:54:03Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Add bpmodels to r-universe",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/5,2023-02-13T11:05:57Z,2023-02-20T08:31:57Z,closed,Pull Request,6
epiverse-trace.r-universe.dev,"Rename package to episoap",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/4,2022-11-16T14:42:58Z,2022-11-16T14:45:13Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Add soap (episoap?) package",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/3,2022-11-02T15:46:11Z,2022-11-02T15:48:22Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Automated update of packages.json",0,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/pull/2,2022-09-14T07:46:21Z,2022-09-14T07:56:16Z,closed,Pull Request,0
epiverse-trace.r-universe.dev,"Add GHA workflow to submit a PR when a new package is created",1,https://github.com/epiverse-trace/epiverse-trace.r-universe.dev/issues/1,2022-09-05T16:02:40Z,2022-09-06T12:59:22Z,closed,Issue,0
epiversedashboard,"Update colour scheme",0,https://github.com/epiverse-trace/epiversedashboard/issues/2,2022-09-15T20:06:47Z,2022-10-10T16:45:03Z,closed,Issue,24
epiversedashboard,"Read repos from universe",0,https://github.com/epiverse-trace/epiversedashboard/issues/1,2022-09-15T20:06:29Z,2022-10-10T16:53:25Z,closed,Issue,24
epiversetheme,"Hamburger menu not working for longer menus on mobile",0,https://github.com/epiverse-trace/epiversetheme/issues/5,2024-01-16T08:47:52Z,null,open,Issue,N/A
epiversetheme,"increase the color contrast of written letters in the "search for" box",0,https://github.com/epiverse-trace/epiversetheme/issues/4,2023-11-30T00:48:31Z,2023-11-30T08:17:47Z,closed,Issue,0
epiversetheme,"package installation issues",1,https://github.com/epiverse-trace/epiversetheme/issues/3,2023-11-28T11:39:11Z,2023-11-28T11:48:58Z,closed,Issue,0
epiversetheme,"increase the color contrast of the options button in the upper right corner",1,https://github.com/epiverse-trace/epiversetheme/issues/2,2023-11-24T18:32:41Z,2023-11-27T11:27:40Z,closed,Issue,2
epiversetheme,"Switch to harmonized epiverse theme",0,https://github.com/epiverse-trace/epiversetheme/pull/1,2023-11-20T14:39:30Z,2023-11-20T14:39:40Z,closed,Pull Request,0
etdev,"Mark regex as fixed",1,https://github.com/epiverse-trace/etdev/pull/16,2024-01-16T13:17:35Z,2024-01-16T13:22:49Z,closed,Pull Request,0
etdev,"Converting Spring Cleaning to a function",0,https://github.com/epiverse-trace/etdev/pull/15,2023-11-29T15:28:45Z,null,open,Pull Request,N/A
etdev,"Converting Spring Cleaning to a function",0,https://github.com/epiverse-trace/etdev/issues/14,2023-11-29T14:59:13Z,null,open,Issue,N/A
etdev,"Fix for #12 - Render readme locally to reduce feedback time",1,https://github.com/epiverse-trace/etdev/pull/13,2023-11-09T02:21:18Z,null,open,Pull Request,N/A
etdev,"Ability to render README.Rmd locally",0,https://github.com/epiverse-trace/etdev/issues/12,2023-11-09T02:19:34Z,null,open,Issue,N/A
etdev,"Remove lintr Remotes",1,https://github.com/epiverse-trace/etdev/pull/11,2023-11-07T17:42:14Z,2023-11-07T17:45:07Z,closed,Pull Request,0
etdev,"Add usethis-style function to get Epiverse-TRACE GHA workflows",0,https://github.com/epiverse-trace/etdev/issues/10,2023-09-21T08:35:27Z,null,open,Issue,N/A
etdev,"Fix linters.csv structure",0,https://github.com/epiverse-trace/etdev/pull/9,2023-09-18T11:17:15Z,2023-09-18T11:20:37Z,closed,Pull Request,0
etdev,"Improve `na_null_strings_linter()`",0,https://github.com/epiverse-trace/etdev/pull/8,2023-09-18T10:17:50Z,2023-09-18T10:42:16Z,closed,Pull Request,0
etdev,"Create na_null_strings_linter()",0,https://github.com/epiverse-trace/etdev/pull/7,2023-09-12T08:01:29Z,2023-09-12T08:47:34Z,closed,Pull Request,0
etdev,"Add min R version (for trimws())",0,https://github.com/epiverse-trace/etdev/pull/6,2023-09-10T08:42:08Z,2023-09-10T08:51:27Z,closed,Pull Request,0
etdev,"Epiverse-TRACE release checklist",0,https://github.com/epiverse-trace/etdev/issues/5,2023-07-27T13:16:34Z,null,open,Issue,N/A
etdev,"Rename R file to match function name",0,https://github.com/epiverse-trace/etdev/pull/4,2023-06-08T16:15:23Z,2023-06-08T16:22:13Z,closed,Pull Request,0
etdev,"minor modifications for easier understanding",1,https://github.com/epiverse-trace/etdev/issues/3,2023-06-07T12:55:10Z,2023-06-08T16:23:16Z,closed,Issue,1
etdev,"Create insert_badges() functions",0,https://github.com/epiverse-trace/etdev/pull/2,2022-12-06T13:19:18Z,2022-12-06T13:39:54Z,closed,Pull Request,0
etdev,"List of functions to be provided by this package",1,https://github.com/epiverse-trace/etdev/issues/1,2022-11-28T09:42:16Z,null,open,Issue,N/A
etstats,"Use contributors workflow",0,https://github.com/epiverse-trace/etstats/issues/2,2023-10-24T08:10:41Z,null,open,Issue,N/A
etstats,"Create cran-statistics vignette",0,https://github.com/epiverse-trace/etstats/pull/1,2023-10-18T10:55:48Z,2023-10-18T11:08:29Z,closed,Pull Request,0
finalsize,"Add defaults to final_size()",0,https://github.com/epiverse-trace/finalsize/pull/192,2024-01-19T14:32:02Z,null,open,Pull Request,N/A
finalsize,"Restore linter workflow",0,https://github.com/epiverse-trace/finalsize/pull/191,2024-01-19T11:59:02Z,2024-01-19T12:06:51Z,closed,Pull Request,0
finalsize,"Update README and Get started",0,https://github.com/epiverse-trace/finalsize/pull/190,2024-01-15T15:06:58Z,2024-01-19T11:01:01Z,closed,Pull Request,3
finalsize,"Update release website",0,https://github.com/epiverse-trace/finalsize/pull/189,2023-12-14T14:41:40Z,2023-12-14T14:42:06Z,closed,Pull Request,0
finalsize,"Update site with epiversetheme",1,https://github.com/epiverse-trace/finalsize/issues/188,2023-12-14T11:24:39Z,2023-12-14T14:42:50Z,closed,Issue,0
finalsize,"End of year cleanup",2,https://github.com/epiverse-trace/finalsize/pull/187,2023-12-13T13:33:26Z,2023-12-14T10:58:07Z,closed,Pull Request,0
finalsize,"End of year cleanup",0,https://github.com/epiverse-trace/finalsize/issues/186,2023-12-13T09:31:24Z,2023-12-14T10:58:08Z,closed,Issue,1
finalsize,"Add CITATION.cff",3,https://github.com/epiverse-trace/finalsize/pull/185,2023-12-07T17:24:55Z,2023-12-13T10:32:52Z,closed,Pull Request,5
finalsize,"Temporarily disable backport linter",1,https://github.com/epiverse-trace/finalsize/issues/184,2023-11-21T09:46:05Z,null,open,Issue,N/A
finalsize,"Update .lintr from pkgtemplate",1,https://github.com/epiverse-trace/finalsize/pull/183,2023-11-21T08:58:16Z,2023-11-22T09:41:19Z,closed,Pull Request,1
finalsize,"Switch to epiversetheme",1,https://github.com/epiverse-trace/finalsize/pull/182,2023-11-20T15:30:32Z,2023-11-20T15:58:52Z,closed,Pull Request,0
finalsize,"Update package infrastucture files",0,https://github.com/epiverse-trace/finalsize/issues/181,2023-11-16T11:33:03Z,2023-11-22T09:41:21Z,closed,Issue,5
finalsize,"Easy route to homogenous estimate",4,https://github.com/epiverse-trace/finalsize/issues/180,2023-11-15T15:29:49Z,null,open,Issue,N/A
finalsize,"Fix Reff LaTeX formatting",3,https://github.com/epiverse-trace/finalsize/pull/179,2023-10-30T09:55:41Z,2023-10-30T11:51:36Z,closed,Pull Request,0
finalsize,"Fix broken link",0,https://github.com/epiverse-trace/finalsize/pull/178,2023-08-24T13:39:16Z,2023-08-25T11:27:25Z,closed,Pull Request,0
finalsize,"Correct link to heterogeneous contacts vignette",0,https://github.com/epiverse-trace/finalsize/issues/177,2023-08-21T13:49:28Z,2023-08-25T11:27:26Z,closed,Issue,3
finalsize,"Describe the underlying maths and numerical implementations in vignette",6,https://github.com/epiverse-trace/finalsize/issues/176,2023-07-20T09:12:34Z,null,open,Issue,N/A
finalsize,"Use LMIC examples in vignettes",0,https://github.com/epiverse-trace/finalsize/issues/175,2023-07-05T13:08:02Z,null,open,Issue,N/A
finalsize,"Remove pkgs used only in development",0,https://github.com/epiverse-trace/finalsize/pull/174,2023-06-06T10:00:27Z,2023-06-06T10:25:50Z,closed,Pull Request,0
finalsize,"Add DPG logo",0,https://github.com/epiverse-trace/finalsize/pull/173,2023-05-22T13:18:12Z,2023-05-22T18:14:01Z,closed,Pull Request,0
finalsize,"Add DPG badge",0,https://github.com/epiverse-trace/finalsize/issues/172,2023-05-22T12:46:12Z,2023-05-22T18:14:02Z,closed,Issue,0
finalsize,"Fix NEWS formatting",1,https://github.com/epiverse-trace/finalsize/pull/171,2023-05-16T10:02:55Z,2023-05-16T10:59:53Z,closed,Pull Request,0
finalsize,"Post-CRAN acceptance v0.2",0,https://github.com/epiverse-trace/finalsize/pull/170,2023-05-10T11:21:10Z,2023-05-10T11:29:08Z,closed,Pull Request,0
finalsize,"Minor fixes pre v0.2 release",0,https://github.com/epiverse-trace/finalsize/pull/169,2023-05-09T12:57:30Z,2023-05-09T13:34:01Z,closed,Pull Request,0
finalsize,"rename the r0_to_lambda() function title",1,https://github.com/epiverse-trace/finalsize/issues/168,2023-05-04T18:30:46Z,2023-05-05T08:27:33Z,closed,Issue,0
finalsize,"rename r_eff() function title",0,https://github.com/epiverse-trace/finalsize/issues/167,2023-05-04T18:27:17Z,2023-05-09T10:10:32Z,closed,Issue,4
finalsize,"Add Roz as contributor",0,https://github.com/epiverse-trace/finalsize/pull/166,2023-05-03T08:48:58Z,2023-05-03T14:23:57Z,closed,Pull Request,0
finalsize,"Add Andree details as contributor",2,https://github.com/epiverse-trace/finalsize/pull/165,2023-04-24T10:34:55Z,2023-04-24T11:01:45Z,closed,Pull Request,0
finalsize,"Reviewer role added to DESCRIPTION",0,https://github.com/epiverse-trace/finalsize/pull/164,2023-04-24T09:14:53Z,2023-04-24T09:54:43Z,closed,Pull Request,0
finalsize,"Release finalsize 0.2.0",2,https://github.com/epiverse-trace/finalsize/issues/163,2023-04-21T11:29:38Z,2023-05-22T12:45:06Z,closed,Issue,31
git-rstudio-basics,"replace tracking changes naming issue figure",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/33,2024-01-17T15:55:17Z,null,open,Issue,N/A
git-rstudio-basics,"add advantages of Rstudio terminal vs GitHub desktop",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/32,2024-01-16T12:21:33Z,null,open,Issue,N/A
git-rstudio-basics,"Update 15 packages",1,https://github.com/epiverse-trace/git-rstudio-basics/pull/30,2023-12-17T16:06:36Z,2023-12-20T14:02:39Z,closed,Pull Request,2
git-rstudio-basics,"Update Workflows to Version 0.16.1",1,https://github.com/epiverse-trace/git-rstudio-basics/pull/29,2023-12-17T15:43:11Z,2023-12-20T14:02:12Z,closed,Pull Request,2
git-rstudio-basics,"Add installation step",1,https://github.com/epiverse-trace/git-rstudio-basics/pull/28,2023-12-02T17:17:13Z,2023-12-02T20:08:22Z,closed,Pull Request,0
git-rstudio-basics,"add section of references to figures or reused content",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/27,2023-11-27T18:02:58Z,null,open,Issue,N/A
git-rstudio-basics,"add slide deck to instructor notes",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/26,2023-11-27T17:40:19Z,null,open,Issue,N/A
git-rstudio-basics,"add new episode on branching and merging",1,https://github.com/epiverse-trace/git-rstudio-basics/issues/25,2023-11-27T17:16:58Z,null,open,Issue,N/A
git-rstudio-basics,"clear the Summary and Setup Page",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/24,2023-11-23T00:41:18Z,null,open,Issue,N/A
git-rstudio-basics,"change all instances of Rstudio to RStudio.",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/23,2023-11-23T00:02:43Z,null,open,Issue,N/A
git-rstudio-basics,"add EN translation to reproducibility gradient figure in ES",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/22,2023-11-22T23:03:12Z,null,open,Issue,N/A
git-rstudio-basics,"replace "Word's" inside the figure with "Google Docs's"",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/21,2023-11-22T22:50:16Z,null,open,Issue,N/A
git-rstudio-basics,"change parent repository",3,https://github.com/epiverse-trace/git-rstudio-basics/issues/20,2023-11-20T18:06:32Z,2023-11-21T17:56:24Z,closed,Issue,0
git-rstudio-basics,"Use epiversetheme version of varnish",1,https://github.com/epiverse-trace/git-rstudio-basics/pull/19,2023-11-20T09:27:46Z,2023-11-20T14:34:05Z,closed,Pull Request,0
git-rstudio-basics,"recycle assessments from slides to handbook",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/18,2023-11-19T10:10:45Z,null,open,Issue,N/A
git-rstudio-basics,"add an installation step to the reviewer guidelines",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/17,2023-11-16T12:18:25Z,2023-12-02T20:08:23Z,closed,Issue,16
git-rstudio-basics,"relocate challenges from the end to within each episode",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/16,2023-11-12T21:48:04Z,null,open,Issue,N/A
git-rstudio-basics,"add alt-text to figures",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/15,2023-11-12T21:46:07Z,null,open,Issue,N/A
git-rstudio-basics,"add learner personas",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/14,2023-11-12T21:42:50Z,null,open,Issue,N/A
git-rstudio-basics,"Adapt content to outbreak context and R packages",12,https://github.com/epiverse-trace/git-rstudio-basics/pull/13,2023-11-07T03:10:45Z,2023-11-27T17:45:29Z,closed,Pull Request,20
git-rstudio-basics,"create a outbreak related scenario",2,https://github.com/epiverse-trace/git-rstudio-basics/issues/12,2023-11-05T18:10:28Z,2023-11-27T17:45:30Z,closed,Issue,21
git-rstudio-basics,"update style in a separate PR",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/9,2023-11-03T15:36:29Z,null,open,Issue,N/A
git-rstudio-basics,"move support to learners folder",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/8,2023-11-01T20:34:23Z,null,open,Issue,N/A
git-rstudio-basics,"replace autors section on readme with maintainers",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/7,2023-11-01T19:24:47Z,null,open,Issue,N/A
git-rstudio-basics,"add related trainings",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/6,2023-11-01T11:39:22Z,null,open,Issue,N/A
git-rstudio-basics,"update contributing roles for maintainer",1,https://github.com/epiverse-trace/git-rstudio-basics/issues/5,2023-10-31T20:38:15Z,2023-12-02T21:07:25Z,closed,Issue,32
git-rstudio-basics,"update CONTRIBUTING.md if updates on tutorials repo",1,https://github.com/epiverse-trace/git-rstudio-basics/issues/4,2023-10-27T16:16:31Z,2023-10-30T16:39:52Z,closed,Issue,3
git-rstudio-basics,"update README files and related community files",3,https://github.com/epiverse-trace/git-rstudio-basics/pull/3,2023-10-27T16:09:14Z,2023-10-31T20:38:53Z,closed,Pull Request,4
git-rstudio-basics,"update README file and linked community files",0,https://github.com/epiverse-trace/git-rstudio-basics/issues/2,2023-10-27T16:00:18Z,2023-10-31T20:38:54Z,closed,Issue,4
git-rstudio-basics,"is fork_upstream_is_not_origin_parent a sub-optimal configuration?",2,https://github.com/epiverse-trace/git-rstudio-basics/issues/1,2023-10-27T15:38:46Z,null,open,Issue,N/A
hex-stickers,"Add {simulist} hex logo",1,https://github.com/epiverse-trace/hex-stickers/pull/16,2023-12-15T18:21:52Z,2023-12-15T18:48:54Z,closed,Pull Request,0
hex-stickers,"Update {superspreading} hex logo",0,https://github.com/epiverse-trace/hex-stickers/pull/15,2023-12-15T15:56:16Z,2023-12-15T16:36:26Z,closed,Pull Request,0
hex-stickers,"Update finalsize stickers",0,https://github.com/epiverse-trace/hex-stickers/pull/14,2023-12-13T10:02:54Z,2023-12-13T11:04:00Z,closed,Pull Request,0
hex-stickers,"register logos as trademarks",2,https://github.com/epiverse-trace/hex-stickers/issues/13,2023-10-23T18:36:00Z,null,open,Issue,N/A
hex-stickers,"Add svg files for UniAndes logos",0,https://github.com/epiverse-trace/hex-stickers/pull/12,2023-10-17T13:29:26Z,2023-10-17T13:35:23Z,closed,Pull Request,0
hex-stickers,"Add vaccineff",0,https://github.com/epiverse-trace/hex-stickers/pull/11,2023-10-17T12:47:18Z,2023-10-17T12:47:25Z,closed,Pull Request,0
hex-stickers,"Add temp logos in thumbs/",0,https://github.com/epiverse-trace/hex-stickers/pull/10,2023-10-17T12:38:33Z,2023-10-17T12:38:42Z,closed,Pull Request,0
hex-stickers,"Add sivirep & serofoi logo",0,https://github.com/epiverse-trace/hex-stickers/pull/9,2023-10-05T11:58:43Z,2023-10-05T12:01:11Z,closed,Pull Request,0
hex-stickers,"add readepi and cleanepi logos",1,https://github.com/epiverse-trace/hex-stickers/pull/8,2023-09-27T11:33:14Z,2023-09-27T11:35:13Z,closed,Pull Request,0
hex-stickers,"Add {superspreading} hex logo",0,https://github.com/epiverse-trace/hex-stickers/pull/7,2023-07-28T15:36:46Z,2023-08-29T08:49:57Z,closed,Pull Request,31
hex-stickers,"Get rid of withRestarts",0,https://github.com/epiverse-trace/hex-stickers/pull/6,2023-07-13T17:52:04Z,2023-07-13T17:54:20Z,closed,Pull Request,0
hex-stickers,"Simplify svg files & add svg text workflow",0,https://github.com/epiverse-trace/hex-stickers/pull/5,2023-07-13T16:32:04Z,2023-07-13T16:51:44Z,closed,Pull Request,0
hex-stickers,"Add {epidemics} hex logo",0,https://github.com/epiverse-trace/hex-stickers/pull/4,2023-07-13T09:38:37Z,2023-08-04T17:29:16Z,closed,Pull Request,22
hex-stickers,"Add hex logos for {cfr}",0,https://github.com/epiverse-trace/hex-stickers/pull/3,2023-07-13T09:22:56Z,2023-08-04T17:29:02Z,closed,Pull Request,22
hex-stickers,"Create check-logo-sizes workflow",0,https://github.com/epiverse-trace/hex-stickers/pull/2,2023-06-14T15:55:58Z,2023-06-14T16:15:53Z,closed,Pull Request,0
hex-stickers,"Add epichains logo",7,https://github.com/epiverse-trace/hex-stickers/pull/1,2023-05-30T14:08:19Z,2023-06-14T18:58:56Z,closed,Pull Request,15
howto,"add: how to reuse distribution delays to quantify the time-varying reproduction number (Rt)?",2,https://github.com/epiverse-trace/howto/issues/34,2024-01-09T11:13:55Z,null,open,Issue,N/A
howto,"add: how to estimate the proportion of cases that generate 50% of transmission?",1,https://github.com/epiverse-trace/howto/issues/33,2024-01-09T10:55:45Z,null,open,Issue,N/A
howto,"add: how to estimate the probability of a large outbreak?",0,https://github.com/epiverse-trace/howto/issues/32,2024-01-09T10:54:43Z,null,open,Issue,N/A
howto,"add: how to create an epidist object to feed epinow2?",0,https://github.com/epiverse-trace/howto/issues/31,2024-01-09T10:41:26Z,null,open,Issue,N/A
howto,"change repo name to `recipes`",0,https://github.com/epiverse-trace/howto/issues/30,2023-12-14T01:31:36Z,null,open,Issue,N/A
howto,"use discussions tab to request for answers to complex questions after tutorials",0,https://github.com/epiverse-trace/howto/issues/29,2023-11-30T03:20:37Z,null,open,Issue,N/A
howto,"replace how to use distcrete class objects from epiparameter",0,https://github.com/epiverse-trace/howto/issues/28,2023-11-30T01:04:23Z,null,open,Issue,N/A
howto,"how to keep the howto repository reproducible?",0,https://github.com/epiverse-trace/howto/issues/27,2023-10-30T12:49:19Z,null,open,Issue,N/A
howto,"add render and publishing command steps in contributing file",0,https://github.com/epiverse-trace/howto/issues/26,2023-10-30T12:32:17Z,null,open,Issue,N/A
howto,"replace ingredients and steps after replace epidist_db with epiparam + as_epidist",0,https://github.com/epiverse-trace/howto/issues/25,2023-09-17T20:15:43Z,null,open,Issue,N/A
howto,"embrace the ecosystem",0,https://github.com/epiverse-trace/howto/issues/24,2023-08-18T15:06:49Z,null,open,Issue,N/A
howto,"add sivirep + incidence + epico script pipeline",0,https://github.com/epiverse-trace/howto/issues/23,2023-08-02T11:55:35Z,null,open,Issue,N/A
howto,"update the structure of all {howto} entries",1,https://github.com/epiverse-trace/howto/issues/22,2023-08-01T19:27:48Z,null,open,Issue,N/A
howto,"add a qmd howto template file",0,https://github.com/epiverse-trace/howto/issues/21,2023-08-01T14:16:17Z,null,open,Issue,N/A
howto,"remove the region stratification to avoid distraction",1,https://github.com/epiverse-trace/howto/issues/20,2023-07-28T13:04:57Z,2023-07-28T16:48:58Z,closed,Issue,0
howto,"use consitent terms",0,https://github.com/epiverse-trace/howto/issues/19,2023-07-28T12:21:28Z,null,open,Issue,N/A
howto,"add condition to add only scripts connecting multiple packages",1,https://github.com/epiverse-trace/howto/issues/18,2023-07-28T10:47:39Z,null,open,Issue,N/A
howto,"add pending steps in details",0,https://github.com/epiverse-trace/howto/issues/17,2023-07-28T10:42:07Z,null,open,Issue,N/A
howto,"update finalsize howto",0,https://github.com/epiverse-trace/howto/issues/15,2023-07-24T15:53:39Z,null,open,Issue,N/A
howto,"add reference links to all entries",0,https://github.com/epiverse-trace/howto/issues/14,2023-07-24T14:44:35Z,null,open,Issue,N/A
howto,"add R0 howto",0,https://github.com/epiverse-trace/howto/issues/13,2023-07-24T12:37:38Z,null,open,Issue,N/A
howto,"add data input, methods, data outputs in "ingredients" section",0,https://github.com/epiverse-trace/howto/issues/12,2023-07-24T11:47:27Z,null,open,Issue,N/A
howto,"add branching process howto",0,https://github.com/epiverse-trace/howto/issues/11,2023-07-24T11:45:44Z,null,open,Issue,N/A
howto,"make the copy button active always",2,https://github.com/epiverse-trace/howto/issues/10,2023-07-24T11:25:31Z,null,open,Issue,N/A
howto,"add package-method assumptions in "steps in detail" section",0,https://github.com/epiverse-trace/howto/issues/9,2023-07-24T11:20:34Z,null,open,Issue,N/A
howto,"share on projects about transversal multiple package examples",1,https://github.com/epiverse-trace/howto/issues/8,2023-07-20T20:35:54Z,null,open,Issue,N/A
howto,"add about the effect of code linking with downlit when using {packagename}",0,https://github.com/epiverse-trace/howto/issues/7,2023-07-20T20:24:23Z,null,open,Issue,N/A
howto,"add the structure of a howto page to about page",1,https://github.com/epiverse-trace/howto/issues/6,2023-07-20T20:22:23Z,null,open,Issue,N/A
howto,"add entry on how to calculate sub-national cfr?",0,https://github.com/epiverse-trace/howto/issues/5,2023-07-20T20:20:17Z,null,open,Issue,N/A
howto,"update projection howto to use Rt from the last two weeks",1,https://github.com/epiverse-trace/howto/issues/4,2023-07-20T20:16:14Z,null,open,Issue,N/A
iraca,"Update .lintr",0,https://github.com/epiverse-trace/iraca/pull/22,2023-08-17T19:58:01Z,2023-08-18T00:11:58Z,closed,Pull Request,0
iraca,"Dev/feature simulation module",0,https://github.com/epiverse-trace/iraca/pull/21,2023-08-17T19:27:35Z,2023-08-18T00:27:15Z,closed,Pull Request,0
iraca,"Add simulation sample data",0,https://github.com/epiverse-trace/iraca/issues/20,2023-08-15T19:02:22Z,null,open,Issue,N/A
